,Name,Address,Latitude,Longitude
90,Five Guys,"1191 Southwest Wanamaker Road, Topeka",39.04605249999999,-95.76209399999999
91,Jimmy John's,"1025 Southwest Wanamaker Road, Topeka",39.04898010000001,-95.7622827
92,Hooters,"6100 Southwest 10th Avenue, Topeka",39.0512823,-95.7633761
93,HuHot Mongolian Grill,"5900 Southwest Huntoon Street, Topeka",39.0454763,-95.75845509999999
94,QDOBA Mexican Eats,"1025 Southwest Wanamaker Road Suite A, Topeka",39.0490453,-95.7622721
95,On The Border Mexican Grill & Cantina,"1235 Southwest Wanamaker Road, Topeka",39.0443709,-95.7623301
96,Burger King,"6002 Southwest 10th Street, Topeka",39.05134869999999,-95.7623516
97,Freddy's Frozen Custard & Steakburgers,"1050 Southwest Wanamaker Road, Topeka",39.0486456,-95.76091679999999
98,Spangles,"1130 Southwest Wanamaker Road, Topeka",39.046024,-95.761324
99,Buffalo Wild Wings,"1227 Southwest Wanamaker Road #400, Topeka",39.0449945,-95.763936
100,Cheap Pro Car,"5900 Southwest Huntoon Street, Topeka",39.0454763,-95.75845509999999
101,Culver's,"1035 Southwest Wanamaker Road, Topeka",39.048514,-95.762247
102,Arby's,"5930 Southwest Huntoon Street, Topeka",39.0440507,-95.76020749999999
103,Old Chicago,"1231 Southwest Wanamaker Road, Topeka",39.0443815,-95.76365659999999
104,Fine Mexican Food,Topeka,39.0444521,-95.7623058
105,Mizu Sushi,"1320 Southwest Ashworth Place, Topeka",39.04232940000001,-95.7585158
106,Texas Roadhouse,"5901 Southwest Huntoon Street, Topeka",39.043023,-95.75904
107,Cracker Barrel Old Country Store,"1421 S West, Southwest Ashworth Place, Topeka",39.04088899999999,-95.75842
108,Golden Corral Buffet & Grill,"1601 Southwest Wanamaker Road, Topeka",39.0375,-95.76249999999999
109,Denny's,"1500 Southwest Wanamaker Road, Topeka",39.0400728,-95.7611167
110,Panera Bread,"1421 Southwest Wanamaker Road, Topeka",39.04092299999999,-95.76226299999999
111,Applebee's Grill + Bar,"5928 Southwest 17th Street, Topeka",39.036829,-95.759485
112,Orange Leaf Frozen Yogurt,"1570 Southwest Wanamaker Road, Topeka",39.03821029999999,-95.7605612
113,Ling's Bistro,"1550 Southwest Wanamaker Road #100a, Topeka",39.0391415,-95.76056659999999
114,Chick-fil-A,"1625 Southwest Wanamaker Road, Topeka",39.0371845,-95.7624929
115,AJ's NY Pizzeria,"1930 Southwest Westport Drive, Topeka",39.03177549999999,-95.75626349999999
116,Pizza Hut,"1700 Southwest Wanamaker Road Suite 150, Topeka",39.0360269,-95.7612978
117,Steak 'n Shake,"1415 Southwest Wanamaker Road, Topeka",39.0417537,-95.76231969999999
118,Taco Bell,"1560 Southwest Wanamaker Road, Topeka",39.0383811,-95.76130850000001
119,McDonald's,"1640 Southwest Wanamaker Road, Topeka",39.03687159999999,-95.7611625
120,Jose Pepper's,"1425 Southwest Wanamaker Road, Topeka",39.0406801,-95.7622471
121,IHOP,"1731 Southwest Wanamaker Road, Topeka",39.034771,-95.76252699999999
122,Wendy's,"1820 Southwest Wanamaker Road, Topeka",39.0341252,-95.76162459999999
123,Perkins Restaurant & Bakery,"1720 Southwest Wanamaker Road, Topeka",39.0351831,-95.7615392
124,Mizu Sushi,"1320 Southwest Ashworth Place, Topeka",39.04232940000001,-95.7585158
125,Arby's,"5930 Southwest Huntoon Street, Topeka",39.0440507,-95.76020749999999
126,Olive Garden Italian Restaurant,"1925 Southwest Wanamaker Road, Topeka",39.031297,-95.76282979999999
127,Chipotle Mexican Grill,"2040 Southwest Wanamaker Road #103, Topeka",39.0295192,-95.7611797
128,Cicis,"2130 Southwest Wanamaker Road Ste 110, Topeka",39.0278292,-95.7596894
129,Red Lobster,"2011 Southwest Wanamaker Road, Topeka",39.03036,-95.76274
130,Chuck E. Cheese,"2215 Southwest Wanamaker Road, Topeka",39.0267771,-95.7628725
131,Subway,"5421 Southwest 21st Street, Topeka",39.0289322,-95.7475303
132,AJ's NY Pizzeria,"1930 Southwest Westport Drive, Topeka",39.03177549999999,-95.75626349999999
133,Monsoon Indian Grill,"2040 Southwest Wanamaker Road #104, Topeka",39.0294647,-95.7609035
134,Planet Sub,"2130 Southwest Wanamaker Road # 120 # 120, Topeka",39.02760019999999,-95.7596487
135,Papa John's Pizza,"2121 Southwest Wanamaker Road Ste 117, Topeka",39.0282357,-95.76290589999999
136,LongHorn Steakhouse,"1915 Southwest Wanamaker Road, Topeka",39.0323478,-95.7627144
137,Chili's Grill & Bar,"2021 Southwest Wanamaker Road, Topeka",39.02985090000001,-95.7629426
138,Hardee's,"2100 Southwest Wanamaker Road, Topeka",39.0286785,-95.7616973
139,Sonic Drive-In,"5922 Southwest 21st Street, Topeka",39.0296767,-95.7596461
140,Jersey Mike's Subs,"2121 Southwest Wanamaker Road Suite 115, Topeka",39.02828299999999,-95.762834
141,Panda Express,"1920 S, Southwest Wanamaker Road Suite 160, Topeka",39.0324196,-95.7614852
142,Panda Kitahen,"5826 Southwest 21st Street, Topeka",39.0297366,-95.756745
143,Noodles and Company,"2110 Southwest Wanamaker Road, Topeka",39.0281487,-95.7616453
144,PepperJax Grill,"2121 Southwest Wanamaker Road #103, Topeka",39.0286104,-95.76280589999999
145,Lean Kitchen Co- Topeka,"2121 Southwest Wanamaker Road #107, Topeka",39.0284931,-95.7629413
146,Subway,"6020 Southwest 29th Street, Topeka",39.0149997,-95.7642382
147,Glory Days Pizza,"2811 Southwest Wanamaker Road, Topeka",39.01616449999999,-95.7641857
148,Oriental Express,"5954 Southwest 29th Street, Topeka",39.01505,-95.760477
149,Yuki,"5632 Southwest 29th Street, Topeka",39.0153471,-95.7509066
150,Domino's Pizza,"2940 Southwest Wanamaker Road, Topeka",39.01364649999999,-95.76152710000001
151,Taco Casa,"5656 Southwest 29th Street, Topeka",39.0152379,-95.7519289
152,The Big Biscuit,"2815 Southwest Wanamaker Road, Topeka",39.01617349999999,-95.762886
153,Gyroville Topeka,"2855 Southwest Wanamaker Road #4698, Topeka",39.0158277,-95.7629738
